senator_name,senator_username,label,tweet
Hirono,maziehirono,left,"During  2022, we recognize and extend a big mahalo to all current and former AmeriCorps members and AmeriCorps Seniors volunteers. Your service has provided hope and help to communities in-need across the country. Keep up the great work."
Hirono,maziehirono,left,"Today I met w/  to discuss her new role as DoD’s Bulk Fuel Manager and options for relocating the strategic fuel reserve from Red Hill. Working together with the ,  &amp;  is essential to protecting our drinking water &amp; national security."
Hirono,maziehirono,left,President Zelenskyy is a profile in courage. I continue to be moved and inspired by his leadership and resolve. The United States will continue to support the brave Ukrainian people.
Hirono,maziehirono,left,"On National Small Business Development Center Day, we recognize Small Business Development Center networks like , which has been working hard to support small businesses and entrepreneurs during these challenging times. Thank you for the work you do. "
Hirono,maziehirono,left,"Last week, I joined my colleagues in urging  to extend the repayment deadline for COVID EIDL loans, which have helped more than 19,000 Hawaii small businesses remain open during these uncertain times.I'm happy to see they took this step. "
Hirono,maziehirono,left,"It is 2022 and women are still only paid 83 cents for every dollar paid to a man—and for women of color, the gap is even wider.  This is unacceptable. It's long past time to close the gender wage gap and demand equal pay for all workers "
Hirono,maziehirono,left,"One year ago,  made history as the Senate confirmed her to serve as the first Native American Cabinet secretary &amp; first Native to lead the She has been a champion of public lands, conservation, indigenous issues &amp; more "
Hirono,maziehirono,left,Judge Jackson will make a phenomenal Supreme Court justice. 
Hirono,maziehirono,left,"Honored to be on ’s Recast Power List with my dear friend  for ensuring AAPI representation in this Administration. I also talk about my favorite BTS song, advice to shake up politics &amp; more.  Take a look:"
Hirono,maziehirono,left,"Today, on Abortion Provider Appreciation Day, we  and recommit to ensuring the safety of the fearless professionals who provide this critical care."
Hirono,maziehirono,left,"Abortion providers continue to experience intimidation, harassment, threats, &amp; violence.14 states and DC have needed to enact laws to protect abortion providers and patients. These doctors, nurses, and staff fear for their lives just to provide access to reproductive care."
Hirono,maziehirono,left,"Today is Abortion Provider Appreciation Day, which was created to honor Dr. David Gunn, who was killed on March 10, 1993 outside his abortion clinic in Florida by an antiabortion extremist. "
Hirono,maziehirono,left,"Last month I spoke to  about the Red Hill crisis.I was able to thank him last night for the permanent closure of the facility, which as I’ve said is a huge sigh of relief for families in Hawaii. "
Hirono,maziehirono,left,This is absolutely despicable. Florida Republicans should be ashamed of themselves for supporting this dangerous and blatantly bigoted bill To our LGTBQIA+ students and students with LGTBQIA+ family members—know that you will never be erased. You matter.
Hirono,maziehirono,left,"I’m proud to introduce this resolution to honor the fearless health care providers who risk their lives to keep patients safe and healthy—and do their part to help provide access to reproductive care, including abortions. "
Hirono,maziehirono,left,Women across the country are under attack—and so too are the health care professionals who provide safe and legal abortions. Being an abortion provider is a dangerous profession in this country.
Hirono,maziehirono,left,"Across the world, women are disproportionately impacted by climate change.The Women and Climate Change Act will create fair, effective, and sustainable solutions to respond to the climate crisis &amp; empower women through economic development."
Hirono,maziehirono,left,"Resources are available for those who have questions about filing their federal income taxes and claiming expanded credits like the Child Tax Credit before the Monday, April 18 deadline.For more information, visit my website: "
Hirono,maziehirono,left,My meeting with Judge Jackson confirmed what her record already made clear: she is an excellent choice to serve as a justice on the Supreme Court. 
Hirono,maziehirono,left,"Happy ! Today, we celebrate the achievements of women and girls around the world. In honor of their strength, passion, and dedication, let's work to continue shattering glass ceilings and laying the groundwork for true equity."
Hirono,maziehirono,left,"I strongly support the  decision to close Red Hill, which I have been urging them to do for weeks. The health and safety of the residents of Oahu is my top priority &amp; I share the community’s big sigh of relief with this news. "
Hirono,maziehirono,left,Trump’s anti-choice judges are closer than ever to stripping away Roe v. WadeAnd Republican legislatures are continuing to pass bills to control our bodies Women are angry and mobilizedWe must fight back and protect the right to choose
Hirono,maziehirono,left,"Since  took office, over 7 million families in this country have the dignity of work and a little more breathing room. We’re getting people back to work and fighting hard to lower costs while we do it.  We just need Republicans to get out of our way. "
Hirono,maziehirono,left,Very few people are able to afford the thousands of dollars for insulin that drug companies are charging—the same companies that are raking in record profits. I’m proud to support 's bill which will cap insulin at $35 a month. 
Hirono,maziehirono,left,"Our gains can’t be lost to Republicans who want to roll back the clock on women’s rights.I will keep fighting to support the rights of all women, including transgender and non-binary people."
Hirono,maziehirono,left,"Happy !I am grateful to serve as a voice in Congress for all women, including Asian American women "
Hirono,maziehirono,left,President Biden laid out his plan tonight of building a better America—and I look forward to supporting each of these policies in Congress  Read my full statement here: 
Hirono,maziehirono,left,"Over the past 10 years, we have seen an increase in:30%⬆️ Housing costs29%⬆️ Healthcare costs25%⬆️ Child Care costs17%⬆️ College costs Democrats have a plan to get these costs down &amp; ease inflation "
Hirono,maziehirono,left,Too many families across Hawaii and the country are living paycheck to paycheck. Workers shouldn’t be forced to sacrifice their financial wellbeing to care for themselves and their loved ones. We need to invest in America's care infrastructure because !
